product_id,name_en,name_ua,type,brand,parent_product_id,barcode,category,subcategory,unit,edible_part_pct,yield_factor,cooking_loss_pct,raw_or_cooked_default,notes,image_url,is_verified,source,created_at,updated_at
403,"Chocolate, white",Шоколад білий,generic,,,,42,43,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
404,"Candy, hard",Цукерки льодяники,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
405,"Candy, gummy",Желейні цукерки,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
406,"Candy, caramel",Карамель,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
407,Toffee,Ірис,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
408,Marshmallow,Маршмелоу,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
409,Nougat,Нуга,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
410,Fudge,Фадж,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
411,"Cookies, plain",Печиво просте,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
412,"Cookies, chocolate chip",Печиво з шоколадом,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
413,"Biscuits, butter",Масляне печиво,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
414,Wafer cookies,Вафлі,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
415,Crackers,Крекери,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
416,"Chips, potato",Чіпси картопляні,generic,,,,42,45,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
417,"Chips, corn",Кукурудзяні чіпси,generic,,,,42,45,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
418,Pretzels,Кренделі,generic,,,,42,45,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
419,"Popcorn, plain",Попкорн простий,generic,,,,42,45,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
420,"Popcorn, caramel",Попкорн карамельний,generic,,,,42,45,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
421,"Cake, sponge",Бісквіт,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
422,"Cake, chocolate",Шоколадний торт,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
423,Brownie,Брауні,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
424,"Donut, plain",Пончик простий,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
425,"Donut, glazed",Пончик глазурований,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
426,"Muffin, plain",Маффін простий,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
427,"Muffin, chocolate",Шоколадний маффін,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
428,Croissant,Круасан,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
429,"Pastry, puff",Листкове тісто,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
430,Pie crust,Тісто для пирога,generic,,,,42,46,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
431,"Ice cream, vanilla",Морозиво ванільне,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
432,"Ice cream, chocolate",Морозиво шоколадне,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
433,Frozen yogurt,Заморожений йогурт,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
434,Pudding,Пудинг,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
435,Custard dessert,Заварний десерт,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
436,Energy bar,Енергетичний батончик,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
437,Protein bar,Протеїновий батончик,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
438,Granola bar,Гранола батончик,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
439,Cereal bar,Зерновий батончик,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
440,Fruit snacks,Фруктові снеки,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
441,Trail mix,Суміш сухофруктів і горіхів,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
442,Dried fruit mix,Суміш сухофруктів,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
443,Chocolate spread,Шоколадна паста,generic,,,,42,43,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
444,Honey,Мед,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
445,Jam,Джем,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
446,Marmalade,Мармелад,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
447,Halva,Халва,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
448,Baklava,Пахлава,generic,,,,42,42,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
449,Rice pudding,Рисовий пудинг,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
450,Cheesecake,Чізкейк,generic,,,,42,44,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
451,"Water, bottled",Вода бутильована,generic,,,,47,48,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
452,"Water, sparkling",Вода газована,generic,,,,47,48,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
453,Mineral water,Мінеральна вода,generic,,,,47,48,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
454,"Tea, black, brewed",Чай чорний заварений,generic,,,,47,49,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
455,"Tea, green, brewed",Чай зелений заварений,generic,,,,47,49,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
456,"Tea, herbal, brewed",Трав'яний чай,generic,,,,47,49,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
457,"Coffee, black, brewed",Кава чорна заварена,generic,,,,47,49,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
458,"Coffee, espresso",Еспресо,generic,,,,47,49,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
459,"Coffee, latte",Лате,generic,,,,47,49,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
460,"Coffee, cappuccino",Капучино,generic,,,,47,49,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
461,Milkshake,Молочний коктейль,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
462,"Smoothie, fruit",Фруктовий смузі,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
463,"Smoothie, green",Зелений смузі,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
464,"Juice, orange",Апельсиновий сік,generic,,,,47,50,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
465,"Juice, apple",Яблучний сік,generic,,,,47,50,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
466,"Juice, grape",Виноградний сік,generic,,,,47,50,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
467,"Juice, tomato",Томатний сік,generic,,,,47,50,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
468,"Juice, carrot",Морквяний сік,generic,,,,47,50,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
469,"Juice, pineapple",Ананасовий сік,generic,,,,47,50,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
470,"Juice, cranberry",Журавлиновий сік,generic,,,,47,50,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
471,"Soft drink, cola",Кола,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
472,"Soft drink, lemon-lime",Лимонад,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
473,"Soft drink, orange",Апельсиновий напій,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
474,"Soft drink, tonic",Тонік,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
475,Energy drink,Енергетичний напій,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
476,Sports drink,Спортивний напій,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
477,Iced tea,Холодний чай,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
478,Kombucha,Комбуча,generic,,,,47,51,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
479,"Beer, lager",Пиво лагер,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
480,"Beer, ale",Пиво ель,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
481,"Beer, non-alcoholic",Пиво безалкогольне,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
482,"Wine, red",Вино червоне,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
483,"Wine, white",Вино біле,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
484,"Wine, rosé",Вино рожеве,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
485,Champagne,Шампанське,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
486,Cider,Сидр,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
487,Whiskey,Віскі,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
488,Vodka,Горілка,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
489,Rum,Ром,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
490,Gin,Джин,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
491,Tequila,Текіла,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
492,Brandy,Бренді,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
493,Liqueur,Лікер,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
494,Sake,Саке,generic,,,,47,52,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
495,Kefir drink,Кефірний напій,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
496,Ayran drink,Айран напій,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
497,"Plant milk, soy",Соєве молоко,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
498,"Plant milk, almond",Мигдальне молоко,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
499,"Plant milk, oat",Вівсяне молоко,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
500,Cocoa drink,Какао напій,generic,,,,47,47,ml,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
501,"Basil, fresh",Базилік свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
502,"Parsley, fresh",Петрушка свіжа,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
503,"Cilantro, fresh",Кінза свіжа,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
504,"Dill, fresh",Кріп свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
505,"Mint, fresh",М'ята свіжа,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
506,"Rosemary, fresh",Розмарин свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
507,"Thyme, fresh",Чебрець свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
508,"Oregano, fresh",Орегано свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
509,"Sage, fresh",Шавлія свіжа,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
510,"Bay leaf, dried",Лавровий лист,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
511,"Black pepper, ground",Чорний перець мелений,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
512,"White pepper, ground",Білий перець мелений,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
513,Paprika,Паприка,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
514,Chili powder,Порошок чилі,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
515,Cayenne pepper,Каєнський перець,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
516,"Cinnamon, ground",Кориця мелена,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
517,"Nutmeg, ground",Мускатний горіх мелений,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
518,"Cloves, ground",Гвоздика мелена,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
519,"Allspice, ground",Запашний перець мелений,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
520,"Ginger, fresh",Імбир свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
521,"Ginger, ground",Імбир мелений,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
522,"Turmeric, ground",Куркума мелена,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
523,Cumin seeds,Кумин (зіра),generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
524,Coriander seeds,Насіння коріандру,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
525,Fennel seeds,Насіння фенхелю,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
526,Fenugreek seeds,Насіння пажитника,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
527,"Cardamom, ground",Кардамон мелений,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
528,Star anise,Бадьян,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
529,"Vanilla, extract",Ванільний екстракт,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
530,Garlic powder,Часниковий порошок,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
531,Onion powder,Цибульний порошок,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
532,Mustard seeds,Гірчичне насіння,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
533,Mustard powder,Гірчичний порошок,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
534,Sesame seeds,Кунжутне насіння,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
535,Poppy seeds,Мак,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
536,Caraway seeds,Кмин,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
537,Celery seeds,Насіння селери,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
538,Anise seeds,Аніс,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
539,Saffron,Шафран,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
540,Sumac,Сумах,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
541,Za'atar,Заатар,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
542,Herbes de Provence,Прованські трави,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
543,Curry powder,Карі порошок,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
544,Garam masala,Гарам масала,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
545,Five spice powder,П’ять спецій,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
546,"Tarragon, fresh",Естрагон свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
547,"Chives, fresh",Шніт-цибуля,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
548,"Lemongrass, fresh",Лемонграс свіжий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
549,"Horseradish, raw",Хрін сирий,generic,,,,53,54,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
550,"Wasabi, paste",Васабі паста,generic,,,,53,55,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
551,"Salt, table",Сіль кухонна,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
552,"Salt, sea",Сіль морська,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
553,"Sugar, white",Цукор білий,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
554,"Sugar, brown",Цукор коричневий,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
555,Honey,Мед,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
556,Maple syrup,Кленовий сироп,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
557,Molasses,Меляса,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
558,"Flour, wheat, white",Борошно пшеничне біле,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
559,"Flour, wheat, whole-grain",Борошно пшеничне цільнозернове,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
560,"Flour, rye",Борошно житнє,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
561,"Flour, corn",Борошно кукурудзяне,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
562,"Flour, rice",Борошно рисове,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
563,"Flour, oat",Борошно вівсяне,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
564,"Starch, corn",Крохмаль кукурудзяний,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
565,"Starch, potato",Крохмаль картопляний,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
566,Baking powder,Розпушувач тіста,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
567,Baking soda,Сода харчова,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
568,"Yeast, dry",Дріжджі сухі,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
569,"Yeast, fresh",Дріжджі свіжі,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
570,Gelatin,Желатин,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
571,Agar-agar,Агар-агар,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
572,Pectin,Пектин,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
573,Cocoa powder,Какао-порошок,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
574,Chocolate chips,Шоколадні краплі,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
575,Vanilla sugar,Ванільний цукор,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
576,"Sweetener, stevia",Стевія,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
577,"Sweetener, aspartame",Аспартам,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
578,"Sweetener, sucralose",Сукралоза,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
579,"Vinegar, white",Оцет білий,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
580,"Vinegar, apple cider",Оцет яблучний,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
581,Soy sauce,Соєвий соус,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
582,Worcestershire sauce,Вустерширський соус,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
583,Fish sauce,Рибний соус,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
584,Ketchup,Кетчуп,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
585,Mustard,Гірчиця,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
586,Mayonnaise,Майонез,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
587,BBQ sauce,Соус барбекю,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
588,Hot sauce,Гострий соус,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
589,"Broth, vegetable",Овочевий бульйон,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
590,"Broth, chicken",Курячий бульйон,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
591,Bouillon cube,Бульйонний кубик,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
592,"Soup mix, dry",Суха супова суміш,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
593,"Protein powder, generic",Протеїновий порошок,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
594,Meal replacement powder,Порошок-замінник їжі,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
595,Coconut flakes,Кокосова стружка,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
596,Breadcrumbs,Панірувальні сухарі,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
597,Croutons,Крутони,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
598,Food coloring,Харчовий барвник,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
599,Flavor enhancer (MSG),Підсилювач смаку (MSG),generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
600,Gel food thickener,Загущувач харчовий,generic,,,,56,,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
601,Raisins,Родзинки,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
602,Sultanas,Султани,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
603,"Currants, dried",Смородина сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
604,"Dates, dried",Фініки сушені,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
605,"Figs, dried",Інжир сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
606,"Apricots, dried",Курага,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
607,Prunes,Чорнослив,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
608,"Cranberries, dried",Журавлина сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
609,"Blueberries, dried",Чорниця сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
610,"Cherries, dried",Вишня сушена,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
611,"Mango, dried",Манго сушене,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
612,"Pineapple, dried",Ананас сушений,generic,,,,1,57,g,100,1.0,0,raw,,,FALSE,USDA,2026-01-22,2026-01-22
