product_nutrient_id,product_id,nutrient_id,value_per_100g,value_per_serving,unit,source,is_estimated,created_at,updated_at,nutrient
3830,320,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3831,320,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3832,320,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3833,320,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3834,320,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3835,320,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3836,320,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3837,320,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3838,320,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3839,320,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3840,320,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3841,321,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3842,321,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3843,321,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3844,321,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3845,321,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3846,321,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3847,321,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3848,321,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3849,321,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3850,321,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3851,321,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3852,321,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3853,322,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3854,322,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3855,322,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3856,322,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3857,322,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3858,322,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3859,322,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3860,322,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3861,322,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3862,322,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3863,322,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3864,322,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3865,323,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3866,323,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3867,323,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3868,323,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3869,323,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3870,323,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3871,323,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3872,323,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3873,323,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3874,323,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3875,323,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3876,323,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3877,324,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3878,324,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3879,324,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3880,324,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3881,324,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3882,324,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3883,324,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3884,324,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3885,324,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3886,324,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3887,324,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3888,324,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3889,325,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3890,325,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3891,325,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3892,325,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3893,325,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3894,325,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3895,325,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3896,325,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3897,325,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3898,325,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3899,325,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3900,325,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3901,326,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3902,326,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3903,326,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3904,326,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3905,326,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3906,326,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3907,326,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3908,326,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3909,326,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3910,326,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3911,326,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3912,326,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3913,327,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3914,327,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3915,327,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3916,327,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3917,327,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3918,327,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3919,327,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3920,327,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3921,327,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3922,327,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3923,327,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3924,327,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3925,328,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3926,328,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3927,328,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3928,328,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3929,328,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3930,328,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3931,328,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3932,328,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3933,328,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3934,328,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3935,328,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3936,328,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3937,329,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3938,329,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3939,329,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3940,329,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3941,329,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3942,329,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3943,329,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3944,329,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3945,329,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3946,329,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3947,329,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3948,329,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3949,330,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3950,330,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3951,330,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3952,330,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3953,330,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3954,330,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3955,330,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3956,330,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3957,330,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3958,330,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3959,330,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3960,330,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3961,331,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3962,331,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3963,331,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3964,331,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3965,331,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3966,331,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3967,331,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3968,331,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3969,331,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3970,331,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3971,331,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3972,331,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3973,332,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3974,332,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3975,332,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3976,332,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3977,332,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3978,332,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3979,332,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3980,332,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3981,332,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3982,332,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3983,332,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3984,332,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3985,333,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3986,333,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3987,333,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
3988,333,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
3989,333,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
3990,333,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
3991,333,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
3992,333,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
3993,333,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
3994,333,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
3995,333,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
3996,333,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
3997,334,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
3998,334,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
3999,334,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4000,334,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4001,334,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4002,334,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4003,334,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4004,334,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4005,334,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4006,334,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4007,334,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4008,334,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4009,335,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4010,335,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4011,335,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4012,335,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4013,335,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4014,335,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4015,335,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4016,335,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4017,335,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4018,335,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4019,335,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4020,335,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4021,336,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4022,336,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4023,336,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4024,336,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4025,336,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4026,336,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4027,336,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4028,336,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4029,336,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4030,336,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4031,336,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4032,336,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4033,337,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4034,337,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4035,337,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4036,337,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4037,337,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4038,337,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4039,337,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4040,337,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4041,337,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4042,337,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4043,337,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4044,337,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4045,338,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4046,338,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4047,338,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4048,338,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4049,338,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4050,338,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4051,338,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4052,338,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4053,338,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4054,338,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4055,338,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4056,338,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4057,339,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4058,339,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4059,339,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4060,339,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4061,339,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4062,339,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4063,339,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4064,339,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4065,339,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4066,339,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4067,339,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4068,339,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4069,340,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4070,340,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4071,340,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4072,340,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4073,340,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4074,340,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4075,340,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4076,340,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4077,340,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4078,340,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4079,340,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4080,340,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4081,341,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4082,341,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4083,341,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4084,341,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4085,341,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4086,341,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4087,341,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4088,341,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4089,341,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4090,341,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4091,341,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4092,341,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4093,342,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4094,342,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4095,342,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4096,342,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4097,342,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4098,342,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4099,342,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4100,342,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4101,342,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4102,342,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4103,342,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4104,342,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4105,343,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4106,343,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4107,343,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4108,343,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4109,343,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4110,343,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4111,343,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4112,343,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4113,343,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4114,343,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4115,343,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4116,343,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4117,344,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4118,344,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4119,344,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4120,344,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4121,344,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4122,344,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4123,344,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4124,344,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4125,344,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4126,344,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4127,344,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4128,344,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4129,345,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4130,345,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4131,345,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4132,345,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4133,345,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4134,345,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4135,345,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4136,345,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4137,345,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4138,345,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4139,345,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
4140,345,12,150.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,potassium
4141,346,1,150.0,,kcal,USDA,FALSE,2026-01-22,2026-01-22,energy_kcal
4142,346,2,8.0,,g,USDA,FALSE,2026-01-22,2026-01-22,protein
4143,346,3,10.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fat
4144,346,4,6.0,,g,USDA,FALSE,2026-01-22,2026-01-22,saturated_fat
4145,346,5,3.0,,g,USDA,FALSE,2026-01-22,2026-01-22,monounsaturated_fat
4146,346,6,0.5,,g,USDA,FALSE,2026-01-22,2026-01-22,polyunsaturated_fat
4147,346,7,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,carbohydrates
4148,346,8,5.0,,g,USDA,FALSE,2026-01-22,2026-01-22,sugar
4149,346,9,0.0,,g,USDA,FALSE,2026-01-22,2026-01-22,fiber
4150,346,10,50.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,cholesterol
4151,346,11,60.0,,mg,USDA,FALSE,2026-01-22,2026-01-22,sodium
